Player Name,Team,League Name,Source League ID,Age,AB,PA,Estimated BIP,Estimated FB,wRC+,LD% Weighted+,HR/FB% Weighted+,BB/K Weighted+,FB Quality+ K=100,LD + HR/FB Weighted+,LD + HR/FB + BB/K Weighted+
Patrick Winkel,MIN,International League,2,25,166,180,100.0,30.188679200000003,69.32454559095463,109.7416269313338,114.96180896909499,76.05794295608649,142.6853482129786,112.3517179502144,100.25379295217176
Payton Eeles,MIN,International League,2,25,308,378,243.0,64.73360640599999,95.53968368236536,90.44372323977744,78.89153652318245,121.38122348001234,84.62523314215116,84.66762988147994,96.90549441432408
Peyton Wilson,KCR,International League,2,25,278,319,193.0,67.999999958,65.04449524269542,104.73219814600796,72.95424227123851,87.88682942880523,69.37966585031103,88.84322020862324,88.52442328201722
Phillip Glasser,WSN,International League,2,25,46,54,38.0,5.846153814000001,173.7818244817991,102.27168012888369,101.40018429242306,115.91591099193595,101.20124258914517,101.83593221065337,106.5292584710809
Raynel Delgado,MIL,International League,2,25,413,474,316.0,90.427672952,104.44290216801645,106.73210687927981,72.13694216587837,98.91548787241423,65.08172394429027,89.4345245225791,92.59484563919081
Reed Trimble,BAL,International League,2,25,108,119,72.0,28.987012944,100.7210350739078,87.97606588040436,104.78831285937218,86.80969596003179,97.07031752380973,96.38218936988827,93.19135823326944
Ronny Simon,PIT,International League,2,25,259,308,204.0,54.399999864,128.6573068721931,103.04548138177347,102.6225667060999,128.90537811073347,99.08360324137605,102.8340240439367,111.52447539953562
Shawn Ross,PIT,International League,2,25,109,125,52.0,21.185185164,63.13912243500446,95.2099928802801,100.44747252992376,79.91008740059158,90.49973119065994,97.82873270510193,91.8558509369318
TJ Rumfield,NYY,International League,2,25,499,587,383.0,142.534176934,121.3677250983548,111.38778937728169,89.34034854606874,116.59321487876784,79.39140474804393,100.36406896167522,105.77378426737276
Tanner Murray,TBR,International League,2,25,522,572,370.0,120.10471173,81.08774558465544,98.70889630603979,105.00730481474194,71.18297854203809,80.60427043030401,101.85810056039087,91.63305988760662
Tony Bullard,MIA,International League,2,25,9,12,6.0,3.999999996,-32.78024776872442,94.33962264150944,96.15384615754438,97.55082424092346,96.15384615754438,95.2467343995269,96.01476434665909
Trey Lipscomb,WSN,International League,2,25,449,489,345.0,95.17241346,82.45073738598182,101.47621906890149,93.26024089655155,83.93249541789221,72.30305469942927,97.36822998272652,92.88965179444841
Trey Sweeney,DET,International League,2,25,43,52,30.0,9.375,164.55543465659477,107.3683292086919,104.32178687374866,103.60394743138201,112.29979656673524,105.84505804122028,105.0980211712742
Tristan Peters,TBR,International League,2,25,482,555,369.0,141.17414211899998,107.0477088309569,103.70424401291733,87.00724143570616,114.88553129759953,79.64262396540511,95.35574272431174,101.865672248741
Tyler Callihan,CIN,International League,2,25,89,106,56.0,15.18644064,150.11174948776937,118.04398278229252,111.60555448976858,102.22921524162916,99.65708495920644,114.82476863603054,110.62625083789675
Wenceel Perez,DET,International League,2,25,9,9,7.0,1.999999995,-46.67266095727866,101.34904979386465,98.03921569108036,98.03921568627452,100.0,99.6941327424725,99.14249372373985
Wes Clarke,MIL,International League,2,25,148,182,89.0,44.031578938,98.3326132808408,101.04096436909298,98.78123654513733,106.06179423290187,94.2422610088562,99.91110045711515,101.96133171571073
Will Banfield,CIN,International League,2,25,243,270,178.0,61.999999868,49.67297810376997,110.38321590098329,71.01363241177756,77.05383429807293,69.4942657890301,90.69842415638043,86.1502275369446
Xavier Edwards,MIA,International League,2,25,7,8,7.0,0.999999994,19.70865553080405,101.34904979386465,99.00990099598079,100.0,100.0,100.17947539492272,100.11965026328181
Yunior Severino,MIN,International League,2,25,102,125,56.0,8.842105216,83.62378739337032,101.32529748797926,105.45384816115279,100.62178729478713,100.0,103.38957282456602,102.46697764797305
Zach Messinger,NYY,International League,2,25,0,0,,,-100.0,100.0,100.0,100.0,100.0,100.0,100.0
Aaron Sabato,MIN,International League,2,26,245,264,151.0,45.115853537,85.97179327458763,95.59174909661022,135.7178177974524,67.88218189541367,117.0846467455535,115.6547834470313,99.73058292982542
Adam Hall,MIL,International League,2,26,144,160,87.0,19.999999959,69.27695520755933,85.08255776437026,89.60086863694856,71.80595045226872,87.39162713173782,87.34171320065941,82.16312561786252
Akil Baddoo,DET,International League,2,26,385,457,262.0,103.847272632,135.98421460549633,94.29008406526383,101.78332479665453,111.53875802129656,84.83901209814276,98.03670443095918,102.53738896107164
Alejandro Kirk,TOR,International League,2,26,3,3,3.0,1.999999998,82.35648561942303,97.0873786407767,98.03921568819685,100.0,100.0,97.56329716448678,98.37553144299119
Alika Williams,PIT,International League,2,26,351,391,276.0,93.66064968,94.09879986113198,97.07700647240355,86.46310681452144,87.65707974664224,99.81267210058903,91.7700566434625,90.39906434452242
Andres Chaparro,WSN,International League,2,26,182,216,119.0,51.386363539,149.80728751849267,104.75012688120539,128.7597284281811,110.96290943817412,104.62730265948491,116.75492765469323,114.82425491585353
Andres Gimenez,TOR,International League,2,26,18,19,13.0,2.99999999,128.85713069713853,107.1758479801644,97.08737865020265,95.23809523809524,97.08737865020265,102.13161331518353,99.8337739561541
Andy Yerzy,STL,International League,2,26,182,204,109.0,36.017391237999995,65.59743896427666,88.05311671711979,104.96587178781317,80.45562064437482,89.63954684680112,96.50949425246648,91.15820304976926
Anthony Seigler,MIL,International League,2,26,249,307,184.0,67.17460316,143.40809572034902,114.8074102019064,94.8568623719254,137.46662636061177,108.7391737465662,104.8321362869159,115.71029964481453
Austin Martin,MIN,International League,2,26,113,137,96.0,25.263157824,128.04130763974572,109.78922849272966,85.89932830824121,138.54511957271146,85.97052843334095,97.84427840048544,111.4112254578941
Austin Murr,DET,International League,2,26,24,27,14.0,6.533333324,66.27965212799931,98.08848826382582,100.45648261331235,93.44862649080508,95.73394613233887,99.27248543856908,97.33119912264776
Billy Cook,PIT,International League,2,26,331,375,224.0,91.591110912,89.52255357407107,106.10269870348534,83.45946871165884,79.69013577444854,67.71519305446068,94.7810837075721,89.75076772986425
Blake Dunn,CIN,International League,2,26,354,422,246.0,63.483870936,121.23000538558922,102.7310448478435,93.11176725417982,101.73575544061322,86.62515409465648,97.92140605101167,99.19285584754552
Bob Seymour,TBR,International League,2,26,403,443,260.0,91.54929576,121.63680729479476,99.70925200427982,160.0443571191691,78.74196284141625,161.30982809534456,129.87680456172444,112.83185732162171
Brett Wisely,ATL,International League,2,26,8,9,7.0,3.999999997,159.2355925177616,97.40349684573971,96.15384615661982,101.84841639681511,96.15384615661982,96.77867150117976,98.46858646639153
Buddy Kennedy,TOR,International League,2,26,328,384,268.0,107.003662932,116.3046975830612,100.37699028340515,76.8422895968383,125.67957405923978,72.28318182121473,88.60963994012172,100.9662846464944
Cal Mitchell,CHW,International League,2,26,27,27,13.0,6.9999999939999995,-52.021544022577146,92.23162973416906,93.45794393047427,87.71929824561404,93.45794393047427,92.84478683232166,91.13629063675245
Carson Taylor,PHI,International League,2,26,7,8,4.0,2.4,454.8351510286944,99.40133973097842,103.5320643246086,99.91654227530442,100.0,101.4667020277935,100.94998211029714
Casey Opitz,CHC,International League,2,26,1,1,,,-100.0,100.0,100.0,99.00990099009901,100.0,100.0,99.66996699669967
Cesar Prieto,STL,International League,2,26,460,515,385.0,113.59007814,116.29022744205642,110.74434850799648,78.67540065203849,104.29518272357562,83.23921125214373,94.70987458001748,97.90497729453686
Cody Milligan,ATL,International League,2,26,142,169,100.0,24.2424242,69.70056375860372,105.4370114370316,80.48780490553241,99.71390019517989,80.48780490553241,92.96240817128201,95.2129055125813
Dalton Shuffield,MIN,International League,2,26,20,21,13.0,3.999999991,-14.772186716705267,92.23162973416906,96.15384616216716,94.64835170621768,96.15384616216716,94.19273794816812,94.34460920085131
Darren Baker,WSN,International League,2,26,340,393,271.0,41.845588044,81.96339683848721,96.1130598403197,75.78197718048035,111.77933838235332,76.48534278416017,85.94751851040003,94.55812513438445
Davis Schneider,TOR,International League,2,26,133,160,84.0,46.344827508,104.6770699258885,100.86926699425862,88.17994202703258,100.55911980551382,79.34767774043561,94.5246045106456,96.536109608935
Drew Waters,KCR,International League,2,26,208,231,134.0,38.561151056,84.48975603664945,93.17373181965104,108.79926125139642,81.69335888909414,151.22906670054869,100.98649653552373,94.55545065338053
Dylan Carlson,BAL,International League,2,26,102,126,74.0,18.259740204,141.03129872020384,106.43817366045457,109.00756120215603,125.5333072449399,109.62425237712003,107.7228674313053,113.65968070251684
Edouard Julien,MIN,International League,2,26,239,299,148.0,47.77215188,133.74690650304228,115.26754511230101,120.1141721100282,114.68585289464534,284.1476896469046,117.6908586111646,116.68919003899151
Eli Wilson,PIT,International League,2,26,34,35,23.0,9.409090907,99.07488416267032,95.65411049804943,98.58678744176927,92.01528071947142,100.0,97.12044896990935,95.41872621976337
Ernesto Martinez Jr.,MIL,International League,2,26,263,311,180.0,61.9672131,104.0610109993144,105.41751434110483,89.14549834894665,96.47474891087704,74.44453018643785,97.28150634502575,97.01258720030951
Freddy Zamora,MIL,International League,2,26,339,396,268.0,80.299625424,95.64369224074971,104.32502126551968,72.21137805525188,121.14385827437803,73.53756099186741,88.26819966038579,99.22675253171654
Garrett Mitchell,MIL,International League,2,26,9,11,8.0,1.0,238.7234924151371,112.13769282533308,99.00990099009901,108.40403317888759,100.0,105.57379690771604,106.51720899810657
Gilberto Celestino,NYM,International League,2,26,372,426,270.0,46.31386842,100.448552191107,88.86650572525016,113.93398057022883,103.85656931644263,111.70158388690177,101.4002431477395,102.2190185373072
Harrison Spohn,MIA,International League,2,26,103,123,50.0,21.0,40.47795206884087,91.99711656829832,82.64462809917356,85.24687017268423,82.64462809917356,87.32087233373593,86.62953828005203
Hayden Cantrelle,CHC,International League,2,26,235,278,141.0,51.272727183,79.36585883987385,93.31157215966489,85.71499553502088,83.6415676356033,81.11152319828253,89.51328384734288,87.55604511009635
Heston Kjerstad,BAL,International League,2,26,101,112,69.0,11.828571399,27.935087475802472,98.56976137149805,102.6814491404688,89.93040345119718,100.0,100.62560525598343,97.06053798772136
Hudson Haskin,BAL,International League,2,26,51,60,35.0,11.99999997,57.382822734776326,89.71015416644998,96.00093064547639,93.18092448602525,92.5468432204055,92.85554240596318,92.96400309931721
Ismael Munguia,NYY,International League,2,26,281,315,255.0,71.43968871,76.52580727324153,96.60717791610554,75.74095123396589,122.68690891691094,69.60361219668738,86.17406457503571,98.34501268899412
Ivan Johnson,CIN,International League,2,26,172,202,106.0,25.783783758,94.95599722529256,111.17006762617986,119.47151848430688,99.4259582776713,166.84986836726284,115.32079305524337,110.02251479605268
Jack Rogers,CIN,International League,2,26,168,187,107.0,26.504587154,77.69479693779417,100.36291834658194,96.55707150426413,76.74932267644854,104.55669893663257,98.45999492542303,91.22310417576487
Jack Suwinski,PIT,International League,2,26,191,230,111.0,52.341463365,150.09340201223873,99.75643020274651,128.01632928321422,93.64019074901941,124.20463245264656,113.88637974298037,107.13765007832671
Jack Winkler,MIA,International League,2,26,249,281,168.0,54.035087568,73.96420683301803,108.50488643993499,93.70239437532965,81.52855911877535,79.15665702279128,101.10364040763233,94.57861331134666
Jacob Amaya,CHW,International League,2,26,188,219,116.0,31.377049148,99.10216987699056,107.62305335682473,125.10586587233979,94.2312281519371,163.34934997894374,116.36445961458226,108.98671579370053
Jarret Whorff,MIN,International League,2,26,1,1,1.0,1.0,-100.0,99.00990099009901,99.00990099009901,100.0,100.0,99.00990099009901,99.33993399339936
Jeferson Morales,MIN,International League,2,26,229,269,177.0,61.65168526200001,98.70407863840492,93.69130396049592,89.62030627288257,106.56237243400413,79.27388622208062,91.65580511668924,96.62466088912754
Jesus Bastidas,ATL,International League,2,26,139,159,95.0,34.635416635,102.24459100868437,102.70069958664547,96.38681689376993,97.13456192174785,99.33089706252969,99.5437582402077,98.74069280072108
Joey Loperfido,TOR,International League,2,26,329,373,243.0,76.06097559,102.5591829549528,115.47762289578206,86.33671099355178,84.57446505663634,97.70752177795774,100.90716694466693,95.46293298199005
Joey Wiemer,MIA,International League,2,26,286,337,191.0,68.837563381,78.99702061644544,86.4078847701196,106.73674848596096,95.25735792371289,82.96881481196402,96.57231662804028,96.13399705993116
Jonny DeLuca,TBR,International League,2,26,50,56,39.0,16.421052609,-1.9367089605895085,93.7625041376082,85.89511755734584,98.38678597100754,85.89511755734584,89.82881084747703,92.6814692219872
Jordan Westburg,BAL,International League,2,26,39,43,25.0,14.6551724,194.0205245274503,97.46927573308626,109.83772126211147,95.2004426666064,118.34180201498272,103.65349849759886,100.83581322060138
Jose Fermin,STL,International League,2,26,237,293,206.0,72.298076828,146.6978956145375,99.63276175831156,88.30108530995462,202.81131627019917,76.86050751041931,93.96692353413309,130.24838777948844
Justice Bigbie,DET,International League,2,26,4,4,3.0,1.5,209.8403119879528,97.0873786407767,104.07958793819216,100.0,100.32141103407817,100.58348328948443,100.3889888596563
Kenny Piper,TBR,International League,2,26,157,185,96.0,51.393939360000005,76.18149249530494,90.70530165540553,104.59140986439141,86.77853480936554,93.60635006509216,97.64835575989846,94.02508210972083
Korey Lee,CHW,International League,2,26,220,240,158.0,38.773006134,80.9101184838942,103.79141668911817,114.08752219946922,83.27542760621417,106.07659151596654,108.93946944429369,100.38478883160052
Luke Waddell,ATL,International League,2,26,324,380,281.0,71.999999998,97.3964335866318,106.0276637299571,62.51223364111318,143.43333619494277,61.53717597389083,84.26994868553514,103.99107785533768
MJ Melendez,KCR,International League,2,26,433,480,283.0,115.859060359,106.45322565937776,105.66633903772971,112.50365264510746,72.13601073555424,89.89107077876027,109.08499584141859,96.76866747279713
Maddux Houghton,MIN,International League,2,26,5,5,1.0,0.5,136.17103287866706,99.00990099009901,103.2442996731443,97.0873786407767,100.0,101.12710033162165,99.78052643467333
Mario Camilletti,CHW,International League,2,26,33,41,27.0,3.999999996,95.36278439325572,92.03698156236284,96.15384615754438,119.52946558276005,96.15384615754438,94.09541385995361,102.5734311008891
Max Lazar,PHI,International League,2,26,0,0,,,-100.0,100.0,100.0,100.0,100.0,100.0,100.0
